farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_1594,20,Male,3,Primary Incomplete,Divorced,12,Gombe,0.0,4,9.6,Cocoa,1880164.42,1368539.93,3418025.47,True,True,120000.0,Mechanization Loan,32.52,18,74,4,Excellent,Poor,Fair,True,0,0.0,False,False,Traditional,4,High,31.03,True,Monthly,False,33.5,83.9,2.0,Defaulted
FARMER_1595,57,Female,6,Primary Complete,Married,15,Borno,0.0,37,34.1,Rice,4752606.94,3322499.4,13819067.49,False,True,940000.0,Mechanization Loan,13.78,3,30,4,Poor,Good,Good,False,0,0.0,True,False,Organic,5,Medium,20.1,True,Weekly,False,39.9,49.0,1.0,Defaulted
FARMER_1596,47,Female,12,Secondary Complete,Married,9,Plateau,0.0,3,3.83,Vegetables,939186.11,486598.39,1577588.55,False,False,0.0,N/A,0.0,0,0,0,Good,Good,Fair,False,0,0.0,True,False,Organic,4,Low,36.09,True,Monthly,False,68.3,0.0,,N/A
FARMER_1597,61,Female,12,Secondary Complete,Married,15,Zamfara,237448.19,4,24.54,Yam,3096293.99,1775151.4,8887713.93,False,True,1470000.0,Land Expansion,16.58,18,88,4,Poor,N/A,Fair,False,0,0.0,False,False,Organic,4,High,28.69,True,Rarely,False,66.3,59.4,4.0,Partially Repaid
FARMER_1598,58,Male,0,None,Married,10,Enugu,0.0,36,5.89,Vegetables,932325.02,720412.86,1897471.2,True,True,340000.0,Mechanization Loan,15.17,6,38,4,Good,N/A,Excellent,True,4,304956.9,True,False,Modern Chemical,5,Low,20.66,True,Never,False,10.4,31.9,5.0,Fully Repaid
FARMER_1599,23,Male,0,None,Married,12,Oyo,0.0,7,4.89,Maize,606758.48,391816.83,1225572.53,False,True,1460000.0,Asset Acquisition,17.84,6,84,1,Good,N/A,Poor,False,0,0.0,False,False,Modern Chemical,7,High,15.66,False,Never,False,57.2,20.2,2.0,Partially Repaid
FARMER_1600,41,Male,12,Secondary Complete,Married,10,Rivers,81351.72,25,3.41,Vegetables,478949.14,224437.59,1040336.66,True,False,0.0,N/A,0.0,0,0,0,Fair,Excellent,Poor,False,0,0.0,False,True,Organic,5,Low,38.2,True,Monthly,False,37.2,0.0,,N/A
FARMER_1601,43,Male,16,HND/BSc,Married,5,Kogi,0.0,18,7.05,Cocoa,1264312.2,771201.66,1849485.5,False,True,1590000.0,Land Expansion,25.68,9,86,3,Fair,Excellent,Good,False,0,0.0,True,False,Integrated Pest Management,6,Medium,38.41,True,Monthly,False,50.7,105.7,1.0,Partially Repaid
FARMER_1602,61,Male,12,Secondary Complete,Married,9,Katsina,0.0,19,2.93,Aquaculture,1689562.9,1307774.27,1924443.5,True,True,1220000.0,Asset Acquisition,31.73,3,85,3,Fair,Poor,Poor,False,0,0.0,True,False,Traditional,4,Low,15.89,False,Never,False,44.8,25.3,1.0,Defaulted
FARMER_1603,31,Male,18,Masters/PhD,Married,8,Kwara,29624.9,15,4.4,Aquaculture,2195764.89,943069.99,4276120.29,False,True,370000.0,Mechanization Loan,34.46,3,52,1,Excellent,Poor,Excellent,False,0,0.0,False,False,Organic,4,Medium,9.72,True,Weekly,False,68.1,108.3,6.0,Fully Repaid
FARMER_1604,35,Male,6,Primary Complete,Married,5,Yobe,0.0,19,2.41,Goats/Sheep,827361.47,626969.07,1645635.45,True,True,270000.0,Land Expansion,29.54,18,54,0,Good,Fair,Fair,False,0,0.0,False,False,Integrated Pest Management,5,Medium,12.02,False,Never,False,1.5,40.2,3.0,Partially Repaid
FARMER_1605,38,Male,0,None,Married,4,Benue,168428.79,15,4.63,Aquaculture,3298285.7,2220686.04,5964954.1,False,True,1130000.0,Working Capital,13.37,18,34,4,Poor,Fair,Poor,False,0,0.0,True,False,Traditional,5,Low,15.29,True,Monthly,False,16.2,34.5,1.0,Defaulted
FARMER_1606,34,Male,12,Secondary Complete,Married,2,Yobe,90364.79,18,4.54,Maize,446382.39,301532.17,874287.33,False,True,960000.0,Mechanization Loan,12.44,18,19,1,Fair,Good,Good,False,0,0.0,False,False,Traditional,5,High,16.93,True,Rarely,True,38.0,51.1,2.0,Fully Repaid
FARMER_1607,53,Female,6,Primary Complete,Married,3,Imo,199570.64,11,49.74,Vegetables,9206146.0,3744174.83,29220774.36,True,False,0.0,N/A,0.0,0,0,0,Poor,Fair,Good,True,3,6641699.66,False,True,Modern Chemical,8,Low,35.09,False,Never,False,41.7,0.0,,N/A
FARMER_1608,56,Male,12,Secondary Complete,Divorced,6,Delta,30077.8,7,5.74,Millet,711240.91,493442.47,1433621.73,True,True,80000.0,Asset Acquisition,32.48,3,60,2,Poor,Poor,Fair,False,0,0.0,False,False,Modern Chemical,7,Medium,28.34,True,Monthly,True,5.9,98.8,3.0,Fully Repaid
FARMER_1609,58,Male,9,Secondary Incomplete,Widowed,15,Borno,225663.43,13,0.6,Rice,99512.18,41098.86,138778.94,True,False,0.0,N/A,0.0,0,0,0,Good,Poor,Fair,False,0,0.0,True,True,None,4,Low,13.77,False,Never,False,10.2,0.0,,N/A
FARMER_1610,62,Female,3,Primary Incomplete,Single,9,Abia,159409.76,12,5.13,Goats/Sheep,1735358.08,1189814.62,3911153.0,False,True,930000.0,Asset Acquisition,24.74,3,45,2,Excellent,Poor,Excellent,False,0,0.0,True,False,Integrated Pest Management,7,Medium,23.64,True,Daily,False,13.5,126.9,5.0,Fully Repaid
FARMER_1611,33,Female,3,Primary Incomplete,Married,7,Ogun,291172.51,17,32.62,Oil Palm,7959932.95,5226037.35,10450258.45,False,True,1610000.0,Working Capital,20.74,3,53,2,Excellent,Good,Fair,False,0,0.0,False,False,Traditional,6,Medium,24.42,True,Rarely,False,54.9,70.6,4.0,Partially Repaid
FARMER_1612,32,Female,0,None,Married,14,Kaduna,0.0,3,3.03,Cassava,488429.56,328161.07,1346204.12,True,True,1580000.0,Input Loan,24.79,24,22,4,Good,Fair,Good,True,4,16121.71,False,False,None,4,High,19.85,False,Never,False,23.9,136.2,4.0,Fully Repaid
FARMER_1613,54,Male,0,None,Widowed,6,Bayelsa,120200.09,14,7.66,Yam,1478639.29,737692.46,3805102.24,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Excellent,False,0,0.0,False,False,Modern Chemical,6,High,34.88,False,Never,False,62.4,0.0,,N/A
FARMER_1614,41,Female,0,None,Single,11,Gombe,0.0,8,2.66,Millet,242646.43,182145.43,412082.21,False,True,1410000.0,Asset Acquisition,24.76,6,65,4,Fair,Good,Poor,False,0,0.0,True,False,Organic,5,Medium,6.94,False,Never,False,65.2,99.3,0.0,Defaulted
FARMER_1615,56,Female,12,Secondary Complete,Married,8,Kano,218583.7,19,8.35,Yam,1390572.92,584470.53,2642686.26,True,True,1240000.0,Bundled Services Loan,13.52,12,64,4,Good,N/A,Poor,False,0,0.0,False,False,Integrated Pest Management,5,Medium,16.47,True,Monthly,False,63.6,89.9,6.0,Fully Repaid
FARMER_1616,50,Male,14,OND/NCE,Married,6,Ogun,0.0,24,9.79,Oil Palm,1774571.52,1154806.21,3158559.64,False,True,880000.0,Mechanization Loan,23.59,3,13,1,Poor,Poor,Poor,False,0,0.0,True,False,Modern Chemical,7,High,20.26,False,Never,False,3.7,120.5,2.0,Fully Repaid
FARMER_1617,20,Male,6,Primary Complete,Single,9,Ogun,0.0,4,7.92,Cassava,1104657.58,750912.5,3619337.84,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Excellent,True,2,3046.74,True,False,Modern Chemical,6,High,39.79,True,Monthly,False,8.3,0.0,,N/A
FARMER_1618,20,Male,6,Primary Complete,Married,14,Ondo,0.0,4,8.53,Millet,719860.62,447029.19,1771227.75,True,False,0.0,N/A,0.0,0,0,0,Good,Poor,Fair,False,0,0.0,False,False,Modern Chemical,6,High,38.59,False,Never,False,41.6,0.0,,N/A
FARMER_1619,31,Female,6,Primary Complete,Married,15,Ekiti,68831.0,15,28.14,Oil Palm,4855976.19,3194711.4,9087277.78,True,True,260000.0,Mechanization Loan,34.92,24,89,0,Fair,Excellent,Poor,False,0,0.0,True,False,Integrated Pest Management,6,High,29.19,True,Rarely,False,49.9,10.6,2.0,Partially Repaid
FARMER_1620,46,Female,6,Primary Complete,Married,15,Jigawa,0.0,11,6.17,Vegetables,959028.64,591130.85,1879178.11,False,True,1690000.0,Mechanization Loan,24.74,24,63,0,Poor,N/A,Poor,True,1,523248.83,False,False,Traditional,4,High,33.46,False,Never,False,39.7,80.4,2.0,Fully Repaid
FARMER_1621,19,Male,9,Secondary Incomplete,Married,7,Kwara,0.0,3,2.2,Cassava,268143.25,156982.73,461414.13,False,True,1160000.0,Input Loan,19.65,9,67,5,Good,Fair,Excellent,False,0,0.0,False,True,Integrated Pest Management,7,Medium,14.82,True,Rarely,False,6.9,140.2,3.0,Partially Repaid
FARMER_1622,20,Male,9,Secondary Incomplete,Widowed,11,Osun,129440.37,4,0.5,Millet,35145.81,22916.62,79995.15,False,True,1050000.0,Mechanization Loan,28.36,6,86,2,Excellent,N/A,Fair,False,0,0.0,True,True,Traditional,5,Low,33.8,False,Never,False,68.3,72.1,1.0,Partially Repaid
FARMER_1623,49,Female,0,None,Married,8,Borno,124722.7,23,7.32,Cassava,1182052.79,801154.43,3521371.23,True,True,1260000.0,Working Capital,29.48,6,57,5,Poor,Fair,Fair,False,0,0.0,True,False,Organic,4,High,37.57,True,Daily,False,29.4,67.0,2.0,Partially Repaid
FARMER_1624,57,Male,12,Secondary Complete,Married,15,Kano,0.0,13,8.43,Millet,701858.95,340877.08,1452132.7,False,True,600000.0,Asset Acquisition,13.88,6,50,1,Excellent,Fair,Fair,False,0,0.0,False,False,None,3,Low,18.88,True,Never,False,54.9,115.6,4.0,Partially Repaid
FARMER_1625,28,Female,18,Masters/PhD,Single,10,Cross River,260255.06,12,38.02,Vegetables,9559582.01,5177567.77,23761575.26,False,True,610000.0,Land Expansion,28.9,9,63,5,Good,Fair,Excellent,False,0,0.0,False,False,Traditional,5,High,37.47,False,Never,False,37.7,42.0,5.0,Fully Repaid
FARMER_1626,39,Female,6,Primary Complete,Married,12,FCT,0.0,23,9.7,Poultry,1772091.5,949032.44,4187024.05,False,True,1680000.0,Input Loan,17.61,24,16,4,Excellent,Good,Fair,False,0,0.0,False,False,Organic,4,Low,35.31,True,Monthly,False,46.0,67.2,2.0,Partially Repaid
FARMER_1627,20,Female,0,None,Married,11,Sokoto,68768.38,4,1.43,Yam,293270.11,155442.54,655169.34,False,False,0.0,N/A,0.0,0,0,0,Fair,Good,Poor,True,4,172703.31,False,False,None,5,High,30.54,True,Monthly,False,64.8,0.0,,N/A
FARMER_1628,30,Male,6,Primary Complete,Married,14,Ekiti,0.0,2,6.83,Cassava,996873.89,478863.9,2766820.77,False,True,270000.0,Input Loan,29.18,9,55,1,Good,Fair,Good,False,0,0.0,False,True,Integrated Pest Management,8,Low,29.18,True,Weekly,False,9.8,86.2,2.0,Fully Repaid
FARMER_1629,39,Female,12,Secondary Complete,Married,7,Plateau,175380.31,9,9.86,Oil Palm,1582663.5,1118298.78,4465987.09,False,False,0.0,N/A,0.0,0,0,0,Good,Poor,Excellent,False,0,0.0,True,True,None,5,Low,16.71,False,Never,False,27.8,0.0,,N/A
FARMER_1630,57,Male,6,Primary Complete,Widowed,6,Kwara,265995.65,25,17.95,Maize,2015790.56,1318355.1,5071553.01,True,True,140000.0,Asset Acquisition,17.6,3,20,4,Good,N/A,Poor,False,0,0.0,True,True,Traditional,7,Low,13.21,True,Weekly,False,12.4,65.6,3.0,Partially Repaid
FARMER_1631,62,Female,0,None,Married,14,Yobe,85786.81,23,9.29,Rice,1636523.18,1073815.94,3886615.33,False,True,1510000.0,Land Expansion,27.74,3,13,0,Excellent,Excellent,Poor,False,0,0.0,True,False,Modern Chemical,5,Medium,33.31,True,Weekly,False,22.1,136.3,3.0,Defaulted
FARMER_1632,31,Male,6,Primary Complete,Married,6,Lagos,0.0,15,4.45,Maize,396976.87,266890.75,757782.88,False,True,1370000.0,Asset Acquisition,16.24,18,37,3,Excellent,Good,Fair,False,0,0.0,True,False,Traditional,5,High,33.77,True,Rarely,False,24.3,139.4,1.0,Defaulted
FARMER_1633,23,Female,12,Secondary Complete,Married,3,Oyo,0.0,2,0.54,Rice,86811.11,67592.36,224180.7,False,True,1920000.0,Mechanization Loan,27.96,24,67,3,Good,N/A,Good,True,2,65605.81,True,False,Traditional,4,Low,25.57,False,Never,False,50.4,49.6,3.0,Partially Repaid
FARMER_1634,24,Male,12,Secondary Complete,Married,15,Nasarawa,0.0,6,0.25,Vegetables,54430.64,24829.89,148336.19,True,True,1180000.0,Bundled Services Loan,15.65,24,20,0,Good,N/A,Fair,True,4,12083.93,False,True,None,4,High,37.11,True,Monthly,False,35.8,138.6,5.0,Defaulted
FARMER_1635,48,Male,12,Secondary Complete,Divorced,4,Benue,0.0,31,4.41,Vegetables,889729.11,703871.0,1863944.7,False,True,1680000.0,Bundled Services Loan,21.49,9,7,3,Good,N/A,Excellent,False,0,0.0,False,False,Modern Chemical,5,High,12.35,False,Never,False,12.3,44.4,4.0,Fully Repaid
FARMER_1636,42,Female,6,Primary Complete,Married,4,Sokoto,0.0,26,7.99,Aquaculture,3374146.57,2235994.34,4953487.04,False,True,1970000.0,Input Loan,22.95,3,18,0,Fair,Good,Fair,False,0,0.0,True,False,None,4,High,15.51,True,Monthly,False,56.9,91.0,1.0,Defaulted
FARMER_1637,33,Female,0,None,Married,4,Anambra,0.0,5,1.44,Millet,154251.5,65439.8,493131.87,False,True,1650000.0,Land Expansion,28.72,12,14,1,Good,N/A,Good,False,0,0.0,False,False,None,4,Medium,21.21,True,Weekly,False,59.0,76.1,2.0,Fully Repaid
FARMER_1638,20,Female,14,OND/NCE,Single,4,Rivers,0.0,2,6.95,Maize,1052060.15,539499.79,1929810.9,False,True,1260000.0,Working Capital,24.35,9,21,1,Poor,Fair,Fair,False,0,0.0,False,False,Traditional,5,Low,11.0,False,Never,False,18.7,13.7,2.0,Fully Repaid
FARMER_1639,34,Male,6,Primary Complete,Married,8,Taraba,0.0,6,29.36,Cocoa,5306364.81,3949060.83,12600162.07,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Fair,False,0,0.0,True,False,Modern Chemical,5,Low,39.1,False,Never,False,23.7,0.0,,N/A
FARMER_1640,22,Male,12,Secondary Complete,Single,2,Cross River,53883.22,6,4.83,Maize,441431.5,321324.02,1563748.16,True,True,100000.0,Land Expansion,24.84,18,79,5,Fair,Fair,Excellent,False,0,0.0,True,False,Integrated Pest Management,5,Low,10.84,False,Never,False,7.8,32.3,3.0,Fully Repaid
FARMER_1641,41,Female,6,Primary Complete,Married,9,Kano,0.0,25,44.3,Oil Palm,10171948.7,7965588.43,13876115.56,False,True,1560000.0,Land Expansion,23.11,12,58,0,Fair,Fair,Good,False,0,0.0,True,True,None,6,High,14.77,True,Rarely,False,28.0,138.9,1.0,Defaulted
FARMER_1642,44,Male,0,None,Married,10,Oyo,192397.06,4,8.52,Poultry,2502663.48,1083880.19,6286362.09,False,False,0.0,N/A,0.0,0,0,0,Excellent,Poor,Fair,False,0,0.0,True,False,Modern Chemical,6,Low,25.18,False,Never,False,34.9,0.0,,N/A
FARMER_1643,48,Male,12,Secondary Complete,Married,11,Nasarawa,205997.37,2,27.27,Millet,2798653.49,1797314.69,6337822.49,False,True,1560000.0,Bundled Services Loan,21.82,9,79,2,Poor,Fair,Excellent,False,0,0.0,True,False,Integrated Pest Management,6,Medium,27.56,False,Never,False,39.2,9.1,4.0,Partially Repaid
FARMER_1644,42,Female,12,Secondary Complete,Married,6,Edo,0.0,2,6.54,Oil Palm,1563634.57,1079053.64,3807882.31,False,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Good,False,0,0.0,True,False,Traditional,4,Medium,29.33,True,Never,False,58.3,0.0,,N/A
FARMER_1645,36,Male,16,HND/BSc,Married,8,Benue,0.0,4,3.44,Goats/Sheep,1308336.99,716500.71,2645006.92,False,True,990000.0,Bundled Services Loan,32.77,3,39,2,Poor,N/A,Poor,True,1,945305.71,False,False,Traditional,6,Low,27.55,False,Never,False,4.4,86.4,3.0,Defaulted
FARMER_1646,46,Female,6,Primary Complete,Single,13,Anambra,0.0,7,9.22,Cassava,1338997.09,539250.11,4229628.88,True,True,860000.0,Land Expansion,13.64,18,31,1,Poor,Fair,Poor,False,0,0.0,True,False,Integrated Pest Management,6,Low,9.55,False,Never,False,60.7,140.8,2.0,Partially Repaid
FARMER_1647,22,Female,3,Primary Incomplete,Married,15,Kano,287848.61,6,2.6,Maize,264404.89,151605.23,735406.32,False,False,0.0,N/A,0.0,0,0,0,Fair,Excellent,Excellent,False,0,0.0,True,False,Integrated Pest Management,7,Medium,10.24,True,Daily,False,54.2,0.0,,N/A
FARMER_1648,54,Male,12,Secondary Complete,Single,8,Anambra,0.0,23,2.52,Maize,284486.42,154374.94,453850.61,False,True,1720000.0,Bundled Services Loan,16.84,6,57,1,Excellent,Excellent,Excellent,True,2,116722.61,False,False,Integrated Pest Management,7,High,14.34,False,Never,False,66.1,55.0,7.0,Partially Repaid
FARMER_1649,18,Female,12,Secondary Complete,Married,3,Bayelsa,0.0,2,3.02,Maize,264153.88,153367.52,787103.24,False,True,1030000.0,Mechanization Loan,30.64,12,42,4,Poor,Excellent,Excellent,False,0,0.0,False,False,Organic,6,Medium,23.06,True,Weekly,True,7.4,110.0,2.0,Defaulted
FARMER_1650,40,Female,9,Secondary Incomplete,Married,3,Enugu,0.0,4,3.51,Aquaculture,1667805.59,943345.91,3968078.62,False,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Good,True,5,78410.55,False,False,Organic,4,Medium,26.75,True,Never,False,50.9,0.0,,N/A
FARMER_1651,57,Male,0,None,Married,15,Bayelsa,128457.85,12,6.53,Rice,1146328.92,738815.88,3589788.39,True,False,0.0,N/A,0.0,0,0,0,Fair,Good,Excellent,False,0,0.0,False,True,Traditional,5,High,7.87,True,Monthly,True,38.1,0.0,,N/A
FARMER_1652,57,Male,16,HND/BSc,Married,12,Kebbi,0.0,23,25.94,Aquaculture,3870977.5,1793432.35,7780896.41,False,True,1000000.0,Asset Acquisition,23.67,18,37,2,Poor,Poor,Good,False,0,0.0,False,True,Modern Chemical,6,High,10.88,True,Weekly,True,47.4,86.6,3.0,Partially Repaid
FARMER_1653,53,Male,9,Secondary Incomplete,Married,10,Oyo,0.0,33,3.14,Yam,506566.45,346315.6,1583479.25,False,True,1840000.0,Input Loan,17.69,6,58,0,Excellent,Poor,Good,False,0,0.0,False,True,Organic,7,High,10.99,True,Monthly,False,65.9,53.5,3.0,Partially Repaid
FARMER_1654,56,Female,14,OND/NCE,Married,6,Anambra,92949.46,22,7.39,Poultry,2378395.21,1058009.38,5139226.09,False,True,1430000.0,Input Loan,26.42,3,51,2,Poor,Good,Fair,True,3,1276604.82,True,False,Integrated Pest Management,5,Medium,22.18,True,Never,False,61.3,18.1,6.0,Fully Repaid
FARMER_1655,22,Female,12,Secondary Complete,Married,11,Imo,0.0,6,5.05,Poultry,2624771.51,1771911.65,6977242.11,True,True,1770000.0,Input Loan,14.67,6,29,2,Good,Excellent,Poor,True,3,1485229.73,True,False,Integrated Pest Management,7,Low,33.36,True,Monthly,False,3.6,82.9,4.0,Defaulted
FARMER_1656,44,Male,12,Secondary Complete,Married,11,Kwara,244908.16,23,9.87,Cassava,1435510.88,883059.54,3962784.36,True,False,0.0,N/A,0.0,0,0,0,Good,N/A,Good,False,0,0.0,True,False,Modern Chemical,7,High,36.76,True,Rarely,False,42.3,0.0,,N/A
FARMER_1657,22,Male,14,OND/NCE,Married,10,Katsina,0.0,6,38.23,Yam,4833236.88,3683383.77,15349796.03,False,True,340000.0,Asset Acquisition,34.41,24,26,5,Good,Fair,Excellent,False,0,0.0,False,True,Modern Chemical,6,Low,23.62,True,Monthly,False,51.4,125.6,2.0,Partially Repaid
FARMER_1658,20,Male,9,Secondary Incomplete,Married,12,Akwa Ibom,0.0,4,8.67,Aquaculture,3319824.01,2476891.52,4870051.12,True,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Poor,False,0,0.0,False,False,Modern Chemical,6,Low,12.92,True,Monthly,False,10.0,0.0,,N/A
FARMER_1659,60,Male,3,Primary Incomplete,Married,8,Niger,0.0,1,28.49,Goats/Sheep,1262944.28,992187.14,2963511.35,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Fair,True,2,299831.31,False,False,Integrated Pest Management,6,High,8.98,True,Monthly,False,6.6,0.0,,N/A
FARMER_1660,33,Male,12,Secondary Complete,Divorced,10,Delta,0.0,17,9.96,Cassava,1912571.28,1317117.2,5227040.27,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Excellent,False,0,0.0,False,False,Traditional,6,High,23.99,True,Weekly,False,33.1,0.0,,N/A
FARMER_1661,32,Female,0,None,Single,12,Ondo,0.0,2,36.57,Maize,3171017.5,2465483.27,10651977.44,False,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Fair,False,0,0.0,False,False,Organic,5,Medium,18.83,False,Never,False,51.3,0.0,,N/A
FARMER_1662,20,Female,12,Secondary Complete,Married,8,Borno,78039.12,4,0.61,Yam,88816.15,66671.9,237203.44,True,True,810000.0,Input Loan,29.58,3,24,1,Good,N/A,Excellent,True,1,45780.83,False,False,Modern Chemical,6,Low,12.99,False,Never,False,57.2,47.3,6.0,Partially Repaid
FARMER_1663,54,Female,0,None,Married,5,Niger,0.0,12,0.56,Yam,103291.41,58848.12,301814.47,False,True,1740000.0,Bundled Services Loan,15.65,18,38,3,Fair,Poor,Poor,False,0,0.0,True,True,Modern Chemical,8,Medium,20.05,True,Weekly,False,67.8,55.0,1.0,Fully Repaid
FARMER_1664,64,Male,14,OND/NCE,Married,12,Yobe,99810.37,19,9.61,Sorghum,982677.99,448289.35,3410304.48,False,True,460000.0,Working Capital,33.17,18,53,1,Fair,Fair,Fair,False,0,0.0,True,False,Organic,6,High,6.99,True,Weekly,False,53.1,27.9,3.0,Partially Repaid
FARMER_1665,31,Male,0,None,Married,13,Osun,0.0,15,1.82,Millet,150356.58,118129.19,409693.69,False,True,1860000.0,Input Loan,21.78,24,19,4,Fair,Poor,Excellent,True,0,0.0,False,True,Traditional,5,High,10.09,True,Monthly,True,68.3,126.3,1.0,Partially Repaid
FARMER_1666,33,Female,6,Primary Complete,Widowed,5,Kwara,231088.16,17,8.33,Poultry,1960873.53,1380220.88,6005157.12,True,True,380000.0,Input Loan,18.54,9,19,0,Poor,N/A,Fair,True,3,1059424.65,False,True,None,6,Low,22.67,True,Monthly,False,65.8,48.3,4.0,Fully Repaid
FARMER_1667,23,Male,0,None,Single,4,Anambra,0.0,7,5.69,Rice,1092808.51,526560.47,2913738.45,False,True,860000.0,Mechanization Loan,34.24,24,26,1,Fair,Excellent,Good,False,0,0.0,False,False,None,5,Low,9.6,True,Rarely,False,39.7,53.0,0.0,Partially Repaid
FARMER_1668,26,Female,12,Secondary Complete,Single,14,Imo,0.0,10,2.48,Cocoa,708171.58,409664.41,1009227.22,False,True,150000.0,Land Expansion,16.27,9,34,4,Excellent,Poor,Good,False,0,0.0,False,True,Integrated Pest Management,6,High,30.43,True,Weekly,False,50.1,133.2,4.0,Partially Repaid
FARMER_1669,38,Female,9,Secondary Incomplete,Married,10,Borno,207537.48,22,27.34,Oil Palm,5742492.0,3892593.67,16952883.9,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Good,False,0,0.0,True,False,Organic,4,Medium,15.5,False,Never,False,54.9,0.0,,N/A
FARMER_1670,44,Male,3,Primary Incomplete,Married,5,Katsina,82684.85,28,5.55,Sorghum,555759.25,365875.71,865868.75,True,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Fair,True,2,361439.73,False,False,Traditional,6,Medium,38.95,False,Never,False,27.6,0.0,,N/A
FARMER_1671,52,Female,3,Primary Incomplete,Married,14,Cross River,0.0,36,18.19,Aquaculture,2563341.19,1791431.65,5895594.35,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Good,False,0,0.0,False,False,Organic,4,Low,26.92,True,Daily,False,11.7,0.0,,N/A
FARMER_1672,37,Male,6,Primary Complete,Married,5,Imo,0.0,19,7.66,Poultry,3100381.79,1390462.83,5751774.29,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Poor,False,0,0.0,False,True,Traditional,5,High,10.54,False,Never,False,42.5,0.0,,N/A
FARMER_1673,42,Female,12,Secondary Complete,Widowed,12,Ebonyi,0.0,17,2.97,Yam,652437.73,418675.2,1735360.81,True,True,1690000.0,Asset Acquisition,30.88,3,71,2,Poor,N/A,Good,True,1,263320.33,True,False,None,5,High,28.35,False,Never,False,46.5,136.1,4.0,Partially Repaid
FARMER_1674,42,Female,9,Secondary Incomplete,Married,7,Borno,0.0,26,1.43,Aquaculture,717860.63,289480.19,1112160.11,True,True,1540000.0,Working Capital,19.95,3,24,0,Excellent,Poor,Fair,False,0,0.0,True,True,Organic,5,Low,32.04,False,Never,False,37.2,117.7,3.0,Partially Repaid
FARMER_1675,43,Female,0,None,Married,14,Jigawa,0.0,27,2.68,Poultry,1437346.07,736717.85,4066512.34,True,True,1790000.0,Input Loan,20.15,18,27,2,Fair,Poor,Fair,True,3,849472.82,True,False,Traditional,5,Medium,21.95,True,Rarely,True,36.6,10.7,5.0,Fully Repaid
FARMER_1676,49,Female,6,Primary Complete,Married,3,Taraba,190913.23,22,9.54,Cocoa,2134806.6,942689.86,4835718.66,False,True,110000.0,Land Expansion,23.74,3,22,4,Fair,Poor,Good,False,0,0.0,False,False,Organic,5,High,34.58,False,Never,False,41.7,5.4,2.0,Partially Repaid
FARMER_1677,20,Female,12,Secondary Complete,Married,12,Kogi,38999.6,4,0.81,Yam,160034.54,88027.95,292321.13,False,True,2000000.0,Input Loan,27.83,3,10,3,Fair,Good,Good,False,0,0.0,True,False,Modern Chemical,5,Low,11.16,False,Never,False,11.2,49.2,2.0,Fully Repaid
