Farmer_ID,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_01683,34,Female,3,Divorced,3,0,North Central,Plateau,No,Yes,Yes
FARMER_01684,37,Male,6,Divorced,2,0,North Central,Kwara,No,Yes,No
FARMER_01685,67,Male,6,Married,7,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_01686,42,Male,3,Married,7,0,South South,Rivers,No,No,No
FARMER_01687,48,Male,6,Married,6,0,South East,Ebonyi,No,Yes,Yes
FARMER_01688,47,Female,12,Single,5,112000,South South,Cross River,Yes,No,No
FARMER_01689,65,Female,12,Widowed,2,180000,North East,Borno,No,No,No
FARMER_01690,43,Male,12,Married,10,0,South South,Edo,No,Yes,Yes
FARMER_01691,35,Male,6,Married,3,63000,South South,Cross River,Yes,Yes,No
FARMER_01692,52,Female,14,Married,8,216000,North East,Yobe,No,Yes,Yes
FARMER_01693,46,Female,3,Single,2,93000,North West,Jigawa,No,No,No
FARMER_01694,47,Female,0,Married,4,0,South East,Imo,No,No,No
FARMER_01695,28,Male,9,Single,2,233000,South South,Cross River,No,Yes,Yes
FARMER_01696,26,Male,6,Single,1,0,North Central,Benue,Yes,Yes,Yes
FARMER_01697,68,Male,0,Single,4,60000,South South,Bayelsa,No,No,No
FARMER_01698,48,Female,12,Married,6,0,North West,Kano,Yes,Yes,Yes
FARMER_01699,29,Male,3,Divorced,1,0,South East,Enugu,Yes,No,No
FARMER_01700,52,Female,12,Divorced,3,240000,North East,Gombe,Yes,Yes,Yes
FARMER_01701,51,Male,6,Married,4,130000,North East,Taraba,Yes,No,No
FARMER_01702,25,Female,3,Single,5,97000,South South,Edo,Yes,No,No
FARMER_01703,57,Female,6,Married,8,0,North East,Taraba,No,Yes,No
FARMER_01704,48,Male,0,Divorced,1,0,North West,Kebbi,Yes,Yes,Yes
FARMER_01705,50,Male,12,Single,4,175000,North West,Jigawa,No,No,No
FARMER_01706,37,Female,12,Married,6,0,North East,Taraba,Yes,No,No
FARMER_01707,50,Female,14,Married,3,0,South West,Ondo,No,Yes,Yes
FARMER_01708,20,Male,9,Married,2,0,South East,Enugu,Yes,Yes,No
FARMER_01709,65,Female,12,Married,5,0,South West,Ondo,No,Yes,Yes
FARMER_01710,69,Male,12,Married,9,0,North East,Gombe,Yes,Yes,Yes
FARMER_01711,19,Female,12,Single,1,233000,South West,Lagos,Yes,Yes,Yes
FARMER_01712,68,Male,6,Single,3,0,North West,Jigawa,No,Yes,No
FARMER_01713,38,Female,3,Married,3,0,South West,Ondo,No,No,No
FARMER_01714,60,Female,3,Married,3,0,North East,Bauchi,Yes,Yes,Yes
FARMER_01715,69,Female,14,Married,10,0,North East,Bauchi,No,Yes,Yes
FARMER_01716,34,Female,9,Widowed,6,264000,South West,Ekiti,Yes,No,No
FARMER_01717,52,Male,0,Single,5,0,North East,Taraba,No,No,No
FARMER_01718,21,Male,12,Married,3,280000,South South,Bayelsa,No,No,No
FARMER_01719,61,Female,16,Married,10,0,South West,Oyo,Yes,Yes,No
FARMER_01720,51,Female,6,Married,4,140000,South West,Ekiti,Yes,Yes,No
FARMER_01721,64,Female,16,Married,10,0,North East,Gombe,No,Yes,Yes
FARMER_01722,52,Male,6,Married,8,0,South West,Ogun,Yes,Yes,Yes
FARMER_01723,32,Male,3,Married,3,0,South West,Oyo,Yes,No,No
FARMER_01724,60,Male,6,Married,5,0,South South,Bayelsa,Yes,No,No
FARMER_01725,44,Male,18,Widowed,2,444000,South East,Imo,Yes,Yes,Yes
FARMER_01726,37,Male,0,Married,4,54000,South West,Osun,Yes,Yes,No
FARMER_01727,40,Female,3,Married,7,0,North East,Adamawa,No,No,No
FARMER_01728,47,Female,0,Married,10,0,North Central,Niger,Yes,Yes,No
FARMER_01729,36,Female,6,Married,2,0,South South,Rivers,Yes,Yes,Yes
FARMER_01730,33,Male,9,Married,6,0,North Central,Nasarawa,No,Yes,Yes
FARMER_01731,52,Male,6,Married,7,0,North West,Sokoto,Yes,No,No
FARMER_01732,52,Male,14,Widowed,1,0,South South,Cross River,Yes,No,No
FARMER_01733,63,Female,12,Married,3,0,North West,Kano,Yes,Yes,Yes
FARMER_01734,35,Female,12,Married,5,0,South East,Ebonyi,No,No,No
FARMER_01735,22,Female,0,Married,2,44000,South South,Rivers,Yes,Yes,Yes
FARMER_01736,34,Female,9,Widowed,6,205000,North West,Kebbi,No,Yes,Yes
FARMER_01737,20,Male,14,Single,3,0,South South,Cross River,No,Yes,Yes
FARMER_01738,44,Female,0,Married,8,57000,North Central,Plateau,Yes,No,No
FARMER_01739,58,Female,0,Widowed,4,31000,North Central,Kogi,Yes,Yes,No
FARMER_01740,27,Female,3,Single,3,127000,South West,Lagos,No,No,No
FARMER_01741,33,Male,12,Widowed,4,290000,South East,Abia,Yes,Yes,Yes
FARMER_01742,65,Male,18,Widowed,6,0,North West,Kebbi,Yes,Yes,Yes
FARMER_01743,18,Male,12,Single,1,249000,South South,Akwa Ibom,Yes,No,No
FARMER_01744,41,Male,6,Widowed,5,0,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01745,57,Male,12,Married,6,103000,South West,Lagos,Yes,Yes,Yes
FARMER_01746,58,Female,0,Married,8,70000,South West,Osun,Yes,Yes,No
FARMER_01747,47,Female,16,Married,3,0,North Central,Niger,Yes,No,No
FARMER_01748,61,Male,12,Married,4,0,South East,Imo,Yes,No,No
FARMER_01749,20,Male,6,Married,3,65000,North Central,Benue,No,No,No
FARMER_01750,42,Male,6,Married,5,83000,North West,Kano,Yes,No,No
FARMER_01751,50,Female,16,Married,8,289000,North East,Taraba,Yes,No,No
FARMER_01752,21,Female,6,Married,4,82000,North Central,Benue,No,No,No
FARMER_01753,55,Female,6,Married,7,0,South East,Imo,No,Yes,Yes
FARMER_01754,61,Male,12,Widowed,3,0,North Central,Niger,Yes,Yes,Yes
FARMER_01755,30,Male,0,Married,3,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_01756,20,Female,12,Single,2,0,North Central,Plateau,Yes,Yes,Yes
FARMER_01757,31,Female,14,Married,5,272000,North Central,Nasarawa,Yes,Yes,No
FARMER_01758,20,Female,14,Single,3,0,North East,Taraba,Yes,No,No
FARMER_01759,21,Female,0,Married,3,0,South West,Osun,Yes,Yes,No
FARMER_01760,20,Male,14,Married,2,0,North Central,Niger,Yes,No,No
FARMER_01761,47,Female,12,Widowed,1,181000,North Central,Kwara,Yes,Yes,Yes
FARMER_01762,60,Male,14,Widowed,5,0,South West,Ogun,No,Yes,Yes
FARMER_01763,49,Male,12,Married,10,0,North East,Gombe,Yes,No,No
FARMER_01764,67,Male,0,Married,5,0,North West,Kaduna,No,Yes,Yes
FARMER_01765,46,Male,3,Married,2,149000,North East,Bauchi,Yes,No,No
FARMER_01766,20,Male,12,Divorced,5,220000,South South,Rivers,Yes,Yes,Yes
FARMER_01767,37,Male,6,Single,4,80000,North East,Borno,Yes,Yes,Yes
FARMER_01768,63,Male,12,Married,8,0,North East,Yobe,No,Yes,No
FARMER_01769,50,Male,16,Married,10,0,North Central,Kogi,No,Yes,Yes
FARMER_01770,64,Female,18,Married,6,0,North East,Gombe,Yes,Yes,No
FARMER_01771,64,Female,0,Married,10,53000,North Central,Niger,No,No,No
FARMER_01772,59,Female,16,Married,6,0,North East,Gombe,Yes,No,No
FARMER_01773,43,Male,0,Married,4,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_01774,42,Female,12,Married,2,0,North Central,Kogi,No,Yes,Yes
FARMER_01775,47,Female,0,Married,2,75000,North West,Sokoto,No,Yes,Yes
FARMER_01776,47,Male,0,Married,4,0,South South,Bayelsa,No,Yes,Yes
FARMER_01777,66,Male,9,Married,8,267000,North Central,Niger,Yes,No,No
FARMER_01778,58,Male,14,Married,9,0,North West,Kano,No,Yes,Yes
FARMER_01779,44,Male,14,Married,2,0,South West,Ondo,Yes,Yes,No
FARMER_01780,68,Female,9,Single,4,180000,South South,Edo,No,No,No
FARMER_01781,42,Female,6,Married,3,0,North West,Kaduna,Yes,Yes,Yes
FARMER_01782,64,Female,9,Widowed,3,157000,South West,Lagos,Yes,Yes,Yes
FARMER_01783,30,Male,6,Widowed,1,0,North West,Zamfara,Yes,No,No
FARMER_01784,64,Female,9,Married,10,210000,South South,Edo,No,Yes,No
FARMER_01785,64,Female,12,Single,4,0,North West,Sokoto,Yes,Yes,Yes
FARMER_01786,18,Female,6,Single,3,61000,South East,Anambra,No,No,No
FARMER_01787,33,Female,6,Widowed,1,0,North West,Sokoto,Yes,Yes,Yes
FARMER_01788,21,Male,12,Married,2,0,North West,Sokoto,Yes,No,No
FARMER_01789,31,Male,14,Married,6,0,North West,Kebbi,No,No,No
FARMER_01790,40,Male,12,Single,2,204000,South South,Rivers,Yes,No,No
FARMER_01791,43,Male,14,Married,5,0,South East,Imo,Yes,Yes,No
FARMER_01792,25,Male,14,Married,2,0,South West,Oyo,No,Yes,Yes
FARMER_01793,66,Female,14,Married,7,443000,South West,Oyo,Yes,No,No
FARMER_01794,22,Female,9,Married,4,0,North Central,Niger,No,No,No
FARMER_01795,33,Male,14,Married,6,468000,North East,Bauchi,Yes,Yes,No
FARMER_01796,49,Female,0,Married,2,0,North Central,Plateau,Yes,No,No
FARMER_01797,46,Female,0,Married,10,73000,North West,Kaduna,Yes,No,No
FARMER_01798,22,Female,12,Divorced,6,0,North Central,Plateau,No,Yes,Yes
FARMER_01799,46,Female,14,Married,3,337000,North West,Sokoto,Yes,Yes,No
FARMER_01800,23,Female,14,Married,2,473000,South South,Akwa Ibom,No,Yes,Yes
FARMER_01801,50,Male,9,Married,9,0,South South,Rivers,Yes,No,No
FARMER_01802,37,Male,0,Married,2,0,South West,Ondo,Yes,No,No
FARMER_01803,69,Female,3,Married,10,0,South East,Imo,Yes,No,No
FARMER_01804,64,Female,3,Married,5,0,South South,Rivers,Yes,No,No
FARMER_01805,45,Female,9,Widowed,5,0,North East,Gombe,Yes,Yes,No
FARMER_01806,50,Female,6,Widowed,5,122000,South East,Anambra,Yes,No,No
FARMER_01807,57,Female,9,Married,4,148000,North West,Kano,Yes,Yes,Yes
FARMER_01808,34,Female,3,Widowed,6,79000,South East,Abia,Yes,Yes,No
FARMER_01809,64,Male,14,Widowed,1,444000,South South,Delta,Yes,Yes,Yes
FARMER_01810,45,Male,9,Married,4,0,North East,Bauchi,No,Yes,Yes
FARMER_01811,49,Female,12,Married,5,277000,South West,Lagos,Yes,Yes,Yes
FARMER_01812,24,Male,16,Married,3,247000,North East,Taraba,Yes,Yes,Yes
FARMER_01813,46,Male,14,Married,5,478000,South South,Delta,No,Yes,Yes
FARMER_01814,46,Female,12,Married,5,0,South South,Bayelsa,Yes,No,No
FARMER_01815,45,Male,12,Married,7,0,North East,Taraba,Yes,Yes,No
FARMER_01816,59,Female,12,Married,8,0,North East,Yobe,Yes,Yes,No
FARMER_01817,53,Male,18,Single,1,298000,South East,Anambra,Yes,Yes,No
FARMER_01818,18,Male,12,Single,3,0,North West,Jigawa,Yes,No,No
FARMER_01819,54,Female,14,Married,3,0,North Central,Plateau,No,No,No
FARMER_01820,20,Male,6,Divorced,6,0,North East,Gombe,No,No,No
FARMER_01821,33,Female,14,Single,5,388000,North West,Zamfara,Yes,Yes,No
FARMER_01822,55,Female,14,Widowed,5,347000,North West,Jigawa,Yes,Yes,Yes
FARMER_01823,49,Male,6,Widowed,3,0,South West,Ekiti,No,Yes,Yes
FARMER_01824,19,Male,12,Single,2,0,North West,Kaduna,Yes,No,No
FARMER_01825,60,Male,12,Widowed,4,243000,South West,Lagos,No,Yes,No
FARMER_01826,19,Male,12,Married,4,0,North West,Kano,No,Yes,No
FARMER_01827,65,Male,12,Single,5,0,North West,Kebbi,No,No,No
FARMER_01828,62,Male,3,Married,5,0,South South,Rivers,No,Yes,Yes
FARMER_01829,67,Female,0,Married,8,0,South West,Osun,No,Yes,Yes
FARMER_01830,47,Male,6,Married,3,0,South West,Ekiti,No,Yes,Yes
FARMER_01831,27,Male,12,Married,5,0,South East,Enugu,No,No,No
FARMER_01832,51,Male,12,Widowed,1,0,North West,Katsina,No,No,No
FARMER_01833,48,Male,12,Single,2,0,North East,Taraba,Yes,Yes,Yes
FARMER_01834,51,Male,6,Married,9,0,North East,Gombe,No,Yes,No
FARMER_01835,33,Female,14,Married,7,0,North West,Jigawa,No,No,No
FARMER_01836,46,Female,14,Widowed,2,359000,North East,Gombe,Yes,Yes,Yes
FARMER_01837,33,Female,12,Married,4,107000,North West,Kano,No,No,No
FARMER_01838,54,Female,6,Single,5,0,South West,Ondo,Yes,No,No
FARMER_01839,39,Female,3,Married,6,68000,South South,Delta,Yes,No,No
FARMER_01840,31,Female,0,Married,6,0,North Central,Kogi,Yes,No,No
FARMER_01841,63,Male,6,Married,2,126000,North East,Yobe,Yes,No,No
FARMER_01842,23,Male,12,Single,2,144000,North East,Adamawa,Yes,No,No
FARMER_01843,58,Female,0,Single,5,0,North East,Taraba,Yes,No,No
FARMER_01844,39,Female,16,Married,7,198000,North East,Bauchi,Yes,No,No
FARMER_01845,65,Male,6,Married,4,0,South East,Anambra,Yes,Yes,Yes
FARMER_01846,65,Male,0,Single,3,28000,North East,Taraba,Yes,Yes,Yes
FARMER_01847,23,Male,12,Single,3,0,North Central,Niger,Yes,Yes,No
FARMER_01848,29,Female,18,Married,7,0,North Central,Plateau,Yes,Yes,No
FARMER_01849,68,Female,6,Married,6,0,South South,Akwa Ibom,Yes,No,No
FARMER_01850,39,Female,12,Single,1,0,North Central,Benue,Yes,Yes,Yes
FARMER_01851,69,Male,6,Married,3,107000,South South,Delta,Yes,Yes,No
FARMER_01852,66,Male,12,Married,5,0,North West,Jigawa,No,Yes,Yes
FARMER_01853,28,Female,6,Married,5,57000,North East,Gombe,Yes,Yes,Yes
FARMER_01854,44,Female,12,Widowed,6,246000,North West,Kebbi,Yes,Yes,No
FARMER_01855,33,Female,18,Married,3,199000,North Central,Kwara,Yes,No,No
FARMER_01856,32,Male,0,Married,6,0,North Central,Benue,No,Yes,No
FARMER_01857,67,Female,12,Widowed,4,163000,North West,Kano,Yes,No,No
FARMER_01858,54,Male,12,Single,2,0,South West,Lagos,Yes,Yes,Yes
FARMER_01859,30,Male,12,Married,7,127000,North East,Yobe,Yes,Yes,Yes
FARMER_01860,40,Female,16,Married,5,348000,North Central,Plateau,No,No,No
FARMER_01861,63,Female,16,Widowed,5,0,North Central,Niger,Yes,No,No
FARMER_01862,50,Female,14,Divorced,6,0,North West,Sokoto,No,No,No
FARMER_01863,32,Female,3,Widowed,1,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01864,58,Male,14,Married,10,407000,South East,Enugu,No,Yes,Yes
FARMER_01865,61,Male,9,Married,3,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_01866,28,Female,12,Single,3,106000,North West,Jigawa,Yes,Yes,Yes
FARMER_01867,55,Male,12,Married,3,211000,South South,Rivers,No,Yes,Yes
FARMER_01868,58,Female,14,Married,5,214000,North Central,Plateau,Yes,Yes,Yes
FARMER_01869,56,Male,12,Married,4,0,North East,Borno,Yes,Yes,Yes
FARMER_01870,24,Male,14,Married,3,0,North West,Sokoto,Yes,No,No
FARMER_01871,48,Female,9,Widowed,1,180000,North West,Zamfara,No,No,No
FARMER_01872,70,Male,6,Married,6,54000,South East,Ebonyi,No,No,No
FARMER_01873,38,Male,3,Married,3,0,North East,Bauchi,No,Yes,No
FARMER_01874,30,Female,0,Married,5,0,South East,Ebonyi,Yes,No,No
FARMER_01875,50,Male,9,Single,2,0,North West,Kebbi,Yes,No,No
FARMER_01876,62,Female,12,Widowed,1,149000,South South,Rivers,Yes,No,No
FARMER_01877,55,Male,12,Married,10,0,South South,Cross River,Yes,No,No
FARMER_01878,36,Female,0,Married,6,36000,South West,Ondo,Yes,Yes,Yes
FARMER_01879,67,Female,0,Married,10,0,South West,Osun,Yes,Yes,Yes
FARMER_01880,54,Female,16,Widowed,5,0,South South,Rivers,Yes,Yes,Yes
FARMER_01881,36,Male,12,Widowed,2,0,South West,Ondo,Yes,Yes,Yes
FARMER_01882,19,Male,12,Single,2,211000,South West,Osun,Yes,No,No
FARMER_01883,41,Female,0,Married,2,0,North West,Jigawa,No,No,No
FARMER_01884,50,Male,3,Widowed,3,0,North West,Kano,No,No,No
FARMER_01885,28,Male,0,Married,2,0,North East,Taraba,No,No,No
FARMER_01886,55,Female,12,Married,8,176000,South South,Akwa Ibom,Yes,No,No
FARMER_01887,30,Female,3,Single,5,0,South West,Lagos,Yes,No,No
FARMER_01888,51,Male,12,Divorced,1,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01889,39,Female,9,Single,2,0,North West,Kaduna,No,No,No
FARMER_01890,29,Male,9,Married,6,209000,North Central,Kogi,Yes,No,No
FARMER_01891,18,Male,6,Single,1,56000,South South,Rivers,Yes,Yes,Yes
FARMER_01892,19,Female,12,Single,1,280000,South East,Imo,Yes,Yes,Yes
FARMER_01893,54,Male,14,Married,6,0,South East,Enugu,No,Yes,No
FARMER_01894,54,Male,3,Married,7,0,South East,Enugu,Yes,Yes,Yes
FARMER_01895,33,Male,12,Married,6,235000,South West,Ekiti,No,No,No
FARMER_01896,32,Male,0,Married,5,62000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01897,56,Male,14,Married,6,455000,South East,Imo,Yes,No,No
FARMER_01898,60,Male,16,Married,8,0,South West,Ekiti,Yes,Yes,Yes
FARMER_01899,61,Female,3,Single,5,123000,North Central,Nasarawa,Yes,No,No
FARMER_01900,23,Male,0,Married,3,0,North West,Kaduna,No,Yes,Yes
FARMER_01901,20,Male,12,Married,2,270000,South West,Lagos,Yes,No,No
FARMER_01902,42,Female,6,Single,4,0,North Central,Niger,No,No,No
FARMER_01903,30,Male,12,Widowed,6,275000,North Central,Benue,No,No,No
FARMER_01904,63,Male,12,Married,4,0,North Central,Kwara,Yes,Yes,Yes
FARMER_01905,40,Female,0,Married,7,0,North West,Jigawa,Yes,No,No
FARMER_01906,45,Female,6,Married,10,130000,South East,Abia,No,Yes,Yes
FARMER_01907,51,Female,6,Married,10,0,South West,Lagos,Yes,Yes,Yes
FARMER_01908,19,Male,12,Married,3,0,North Central,FCT,Yes,No,No
FARMER_01909,69,Male,6,Married,7,57000,North Central,Nasarawa,Yes,No,No
FARMER_01910,22,Male,12,Married,2,0,South East,Anambra,No,No,No
FARMER_01911,28,Male,6,Single,1,114000,North Central,Kogi,Yes,Yes,Yes
FARMER_01912,67,Female,18,Widowed,1,471000,North East,Yobe,Yes,Yes,Yes
FARMER_01913,62,Female,6,Married,9,0,North East,Yobe,No,Yes,Yes
FARMER_01914,35,Male,16,Married,2,422000,South South,Rivers,Yes,Yes,No
FARMER_01915,39,Male,9,Single,2,233000,North West,Kaduna,Yes,No,No
FARMER_01916,67,Female,14,Married,4,385000,North Central,Kogi,No,No,No
FARMER_01917,62,Male,6,Married,9,0,South East,Ebonyi,Yes,No,No
FARMER_01918,18,Female,12,Single,2,0,South South,Delta,Yes,Yes,Yes
FARMER_01919,50,Male,0,Married,10,26000,North East,Taraba,Yes,No,No
FARMER_01920,68,Female,14,Married,7,0,North Central,Kogi,No,No,No
FARMER_01921,70,Female,3,Widowed,1,0,South East,Enugu,No,Yes,Yes
FARMER_01922,51,Female,9,Married,9,0,South East,Enugu,Yes,Yes,Yes
FARMER_01923,43,Female,0,Single,4,0,North East,Gombe,No,Yes,No
FARMER_01924,41,Male,6,Married,4,0,South East,Ebonyi,Yes,No,No
FARMER_01925,27,Female,6,Married,7,133000,North Central,Niger,Yes,Yes,Yes
FARMER_01926,64,Male,0,Widowed,2,73000,North West,Kebbi,No,Yes,Yes
FARMER_01927,61,Female,0,Single,1,0,South East,Enugu,Yes,No,No
FARMER_01928,67,Female,0,Widowed,2,0,South West,Ogun,Yes,Yes,Yes
FARMER_01929,62,Female,3,Married,3,75000,North Central,Kwara,Yes,Yes,No
FARMER_01930,48,Female,12,Married,5,0,North West,Zamfara,Yes,No,No
FARMER_01931,42,Male,12,Married,4,212000,North West,Kebbi,Yes,Yes,No
FARMER_01932,58,Female,9,Married,8,288000,North East,Yobe,Yes,Yes,Yes
FARMER_01933,62,Female,9,Widowed,3,0,North Central,FCT,Yes,Yes,Yes
FARMER_01934,28,Male,12,Single,3,274000,South West,Ogun,Yes,No,No
FARMER_01935,37,Male,9,Single,4,0,North Central,Plateau,Yes,Yes,Yes
FARMER_01936,26,Female,6,Married,4,0,North East,Taraba,Yes,Yes,Yes
FARMER_01937,52,Male,6,Married,4,0,North West,Katsina,Yes,Yes,Yes
FARMER_01938,32,Male,14,Married,7,276000,South South,Delta,Yes,Yes,No
FARMER_01939,48,Female,6,Widowed,1,0,South West,Ogun,No,Yes,Yes
FARMER_01940,52,Male,6,Married,4,0,North West,Kaduna,Yes,No,No
FARMER_01941,46,Male,16,Single,5,0,South East,Ebonyi,Yes,Yes,Yes
FARMER_01942,20,Female,12,Married,3,0,North West,Sokoto,Yes,No,No
FARMER_01943,18,Male,0,Single,1,29000,North East,Gombe,Yes,Yes,No
FARMER_01944,65,Male,6,Married,3,0,South South,Cross River,Yes,No,No
FARMER_01945,19,Male,9,Single,1,0,South West,Osun,No,No,No
FARMER_01946,47,Female,12,Married,10,132000,North West,Zamfara,Yes,No,No
FARMER_01947,48,Male,18,Widowed,4,457000,North East,Taraba,Yes,No,No
FARMER_01948,28,Male,6,Married,4,0,North Central,Plateau,No,Yes,Yes
FARMER_01949,42,Male,12,Widowed,4,112000,North East,Gombe,Yes,Yes,No
FARMER_01950,33,Male,16,Widowed,5,183000,North Central,Plateau,Yes,Yes,Yes
FARMER_01951,62,Male,14,Married,10,0,North Central,Niger,Yes,No,No
FARMER_01952,67,Female,12,Widowed,2,0,South South,Delta,Yes,Yes,Yes
FARMER_01953,52,Male,14,Married,10,0,South East,Abia,No,No,No
FARMER_01954,64,Female,9,Married,2,0,South East,Anambra,No,No,No
FARMER_01955,52,Male,0,Married,9,54000,North East,Bauchi,Yes,No,No
FARMER_01956,27,Female,0,Married,3,0,North West,Zamfara,Yes,No,No
FARMER_01957,26,Female,9,Single,3,221000,North East,Bauchi,No,Yes,No
FARMER_01958,56,Female,14,Married,5,0,North East,Taraba,No,No,No
FARMER_01959,62,Female,3,Single,1,63000,South East,Abia,Yes,Yes,No
FARMER_01960,64,Male,12,Divorced,6,185000,North Central,Kogi,No,No,No
FARMER_01961,40,Male,12,Married,2,0,North East,Adamawa,No,No,No
FARMER_01962,48,Female,18,Married,3,240000,North West,Kaduna,Yes,No,No
FARMER_01963,66,Male,0,Single,5,0,South South,Bayelsa,Yes,No,No
FARMER_01964,58,Male,3,Married,3,0,South East,Imo,No,Yes,Yes
FARMER_01965,43,Female,3,Married,6,0,North East,Taraba,No,Yes,Yes
FARMER_01966,53,Female,0,Widowed,2,31000,North West,Kebbi,Yes,Yes,Yes
FARMER_01967,37,Female,3,Single,4,0,North East,Adamawa,Yes,No,No
FARMER_01968,32,Female,6,Married,5,0,North West,Zamfara,Yes,No,No
FARMER_01969,43,Female,14,Widowed,5,461000,North East,Taraba,Yes,No,No
FARMER_01970,64,Male,0,Married,10,0,North East,Borno,No,Yes,No
FARMER_01971,66,Male,12,Widowed,1,0,South South,Cross River,Yes,Yes,Yes
FARMER_01972,50,Male,6,Single,3,74000,South West,Ondo,Yes,No,No
FARMER_01973,26,Male,6,Married,4,70000,North Central,Nasarawa,Yes,No,No
FARMER_01974,37,Female,14,Married,7,0,North Central,Plateau,Yes,No,No
FARMER_01975,33,Female,0,Married,3,30000,North Central,FCT,No,Yes,Yes
FARMER_01976,32,Male,14,Married,4,0,South South,Delta,Yes,Yes,Yes
FARMER_01977,45,Female,6,Married,10,141000,South South,Rivers,No,Yes,No
FARMER_01978,54,Male,0,Married,10,67000,South East,Imo,No,Yes,No
FARMER_01979,31,Male,0,Married,6,0,South East,Ebonyi,No,Yes,No
FARMER_01980,66,Female,0,Married,10,0,South South,Edo,Yes,Yes,Yes
FARMER_01981,39,Male,6,Married,3,0,South West,Ogun,No,No,No
FARMER_01982,38,Male,0,Single,1,0,North Central,Kwara,No,Yes,Yes
FARMER_01983,69,Female,3,Married,4,83000,South West,Ondo,Yes,Yes,Yes
FARMER_01984,67,Male,6,Widowed,1,62000,North West,Kaduna,Yes,No,No
FARMER_01985,21,Female,14,Single,2,0,North Central,Nasarawa,No,Yes,Yes
FARMER_01986,22,Female,14,Single,1,0,South East,Ebonyi,No,No,No
FARMER_01987,47,Male,6,Widowed,4,0,North West,Kaduna,Yes,No,No
FARMER_01988,54,Male,16,Divorced,3,418000,South South,Delta,No,Yes,Yes
FARMER_01989,49,Female,9,Single,3,0,North Central,Plateau,No,Yes,No
FARMER_01990,49,Female,0,Married,6,0,North West,Jigawa,Yes,Yes,Yes
FARMER_01991,61,Male,6,Married,8,140000,North East,Taraba,Yes,Yes,No
FARMER_01992,32,Male,9,Married,7,0,North East,Borno,No,No,No
FARMER_01993,21,Male,9,Married,4,0,North Central,FCT,Yes,Yes,Yes
FARMER_01994,26,Male,6,Married,6,107000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_01995,30,Female,12,Married,3,0,South East,Abia,Yes,No,No
FARMER_01996,33,Male,0,Widowed,4,57000,South South,Akwa Ibom,Yes,Yes,No
FARMER_01997,59,Male,6,Married,6,0,North Central,Niger,Yes,Yes,Yes
FARMER_01998,67,Male,14,Married,9,0,North West,Sokoto,No,No,No
FARMER_01999,66,Male,0,Married,4,73000,South East,Enugu,Yes,Yes,Yes
FARMER_02000,61,Male,6,Single,1,0,North West,Sokoto,Yes,No,No
FARMER_02001,18,Male,12,Single,1,187000,North West,Jigawa,No,Yes,No
FARMER_02002,54,Female,3,Single,5,131000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_02003,20,Female,9,Divorced,5,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_02004,67,Male,0,Single,4,0,North East,Gombe,No,Yes,Yes
FARMER_02005,48,Male,6,Married,5,0,South South,Bayelsa,Yes,No,No
FARMER_02006,21,Male,6,Married,2,83000,South South,Bayelsa,No,No,No
FARMER_02007,31,Female,6,Married,5,0,North East,Borno,Yes,Yes,Yes
FARMER_02008,29,Male,9,Married,4,236000,North East,Adamawa,Yes,No,No
